1260,fairy cocktail,エレクトロニック/エレクトロニカ/ポップ,Tomggg,27,134,fairycok,,,
1261,GIGA VIOLATE,EDM-DUBSTYLE,Blacklolita,27,150,gigaviol,,,
1262,Hold My Hand,MELODIC DANCE MUSIC,"BEMANI Sound Team ""Sota Fujimori""",27,154,holdhand,,,
1263,Horizons of Promise,ALTANATIVE ROCK,"BEMANI Sound Team ""SPIRITUAL RIDE""",27,180,hpromise,,,
1264,Hyper Drive feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,27,130,hypdrive,,,
1265,Inferno of Fomalhaut,DJENT STEP,fallen shepherd ft. ricono,27,150,inffomal,,,
1266,Infinity Mirror,NEO 90's CINEMATIC TECHNO,Dirty Androids,27,148,infmiror,,,
1267,LIGHTNING STRIKES,Hi-GAIN ENERGY,"BEMANI Sound Team ""HuΣeR""",27,174,lightstr,,,
1268,Like+it!,EUROBEAT,Ryu☆,27,165,like_it,,,
1269,Lords Of The Roundtable,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO,27,174,lords_rt,,,
1270,Matt Silver,TECHSTYLE,Remo-con,27,146,mattsilv,,,
1271,Mel,DRUM'N'BASS,Applekid,27,178,mel,,,
1272,Moving on,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央,27,153,movingon,,,
1273,Nasty Techniques,Hi-TECH FULL ON,kors k,27,150,nastytec,,,
1274,NEWALONE,INDUSTRIAL BASS,Masayoshi Iimori,27,110,newalone,,,
1275,NRG STAR '86 feat. 大山愛未,Hi-NRG,Y&Co.,27,145,nrgstr86,,,
1276,Ohayo!,FESTIVAL TRAP,KSUKE,27,150,ohayo,,,
1277,OUTER PLANETS,EPIC STORY,"BEMANI Sound Team ""劇団レコード""",27,140,oplanets,,,
1278,Override,EUPHORIC HARDCORE,Nhato,27,175,override,,,
1279,PHASE SHIFT MANEUVER,PSYSTYLE,"BEMANI Sound Team ""L.E.D.""",27,163,phasesft,,,
1280,POP TEAM EPIC(kors k Remix),IIDX EDITION,上坂すみれ,27,142,popteamk,,,
1281,Primitive Vibes,TRIBAL FRONTIER,lapix,27,150,prmvibes,,,
1282,Queen Kaguya,ORBITALIC MOON MIXTURE,"BEMANI Sound Team ""U1 overground""",27,200,q_kaguya,,,
1283,Rainstorm,UPLIFTING TRANCE,Maozon feat. Chica,27,140,rainstrm,,,
1284,Rave lithosphere,RAVE,Sampling Masters MEGA,27,170,ravelith,,,
1285,Rave Patroller,FUTURE SKOOL BREAKBEATS HARDCORE,Eagle,27,175,ravepatr,,,
1286,SCREW // owo // SCREW,TWERKCORE // uwu // BEATJUGGLE,かめりあ,27,114,screwowo,,,
1287,Shiva,HARD PSY,Relect,27,150,shiva,,,
1288,Silly Love,ELECTRO NU DISCO,DE DE MOUSE,27,124-153,silylove,,,
1289,Ska-sh All Neurons!!,"A-STYLE NEURO+""スカ""+FUNK DRUMSTEP",かめりあ feat. ななひら,27,183,skashall,,,
1290,Sugar Drippin',GARAGE,kors k,27,135,sugardrp,,,
1291,T-REX vs Velociraptor (In the Far east euphoria),RAVECORE,RoughSketch & TARACHINE,27,200,t_rex_vs,,,
1292,TECHNO Style Essentials,TECHNO,"BEMANI Sound Team ""SETUP from Berlin""",27,154,tecstyle,,,
1293,THE BRAVE MUST DIE,HARDCORE,"BEMANI Sound Team ""L.E.D.-G""",27,215,thebrave,,,
1294,THE F∀UST,PIERROT CORE,Masqed Pierrot,27,170,thefaust,,,
1295,Theory,TRAP,YUTO,27,102-146,theory,,,
1296,TRIUMPH,UK HARDCORE,AJURIKA,27,183,triumph,,,
1297,UNITE THE HEART,DANCE POP DUET,"BEMANI Sound Team ""T.Kakuta"" feat. 709sec. / 花たん",27,185,unitehrt,,,
1298,VALKYRIAS -英雄誕生-,HEROIC VALHALLA ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh",27,184,valkyris,,,
1299,Virus Funk,PROGRESSIVE DISCO,Nhato,27,132,virusfnk,,,
1300,Volcanic Dragon,HARDCORE RAVE,DJ Shimamura,27,175,vldragon,,,
1301,Voo Doo Bamboleo,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN,27,137,voodooba,,,
1302,ガヴリールドロップキック,IIDX EDITION,Remixed by かめりあ,27,88-170,_gabriel,,,
1303,セピアの軌跡 ft. 天宮みや(少女フラクタル),MS J TRANCE POP,Xceon,27,158,_sepiano,,,
1304,ランカーキラーガール,KILLER PUNK,中島由貴 × いちか,27,200,_rankerk,,,
1305,俺ら東京さ行ぐだ,IIDX EDITION,Remixed by すわひでお & uno(IOSYS),27,110-150,_oratoky,,,
1306,華麗なる大犬円舞曲,CINEMATIC VALSE,Wiktoria,27,60-147,_valse27,,,
1307,深淵に捧ぐレクイエム,CYBER REQUIEM,OSTER project,27,175,_shinen,,,
1308,令和(1991RAVE REMIX),RAVE,ゴールデンボンバー,27,148,_reiwa_r,,,
1309,錬成人間トリコロイダー,特撮ハードコア,DJ SHARPNEL feat. ￥Ｃｕスタ平,27,190,_rensein,,,
1310,曼荼羅恋々,GOTHIC CORE,"BEMANI Sound Team ""Akhuta Works"" feat. Nana Takahashi",27,198,_mandara,,,
1311,Fly Above (Vicissitude Remix),DREAM DRUM'N'BASS,"Remixed by BEMANI Sound Team ""PHQUASE""",27,180,flyabv_p,,,
1312,LASER CRUSTER (IGNITE REMIX),DRUM & BASS / HYBRID TRAP,"Remixed by BEMANI Sound Team ""HuΣeR""",27,174,lcrust_h,,,
1313,がっつり陰キャ!? 怪盗いいんちょの億劫^^;,Hi-メランコリックコア,噂の怪盗少女ぷらずま★彡Prim@休業中～( _ _ ).。,27,185,_gatturi,,,
1314,開きたまえ！Next stAge！,CHARACTER SONG,librarians of Rootage (Ripnte， Stampa and Cleep),27,200,_hiraki,,,
1315,VIBRΛ,EMO STEP,Nhato Vs. MK,27,176,vibra,,,
1316,STOIC HYPOTHESIS,RIDDIM CORE,"BEMANI Sound Team ""Expander""",27,170,stoichyp,,,
1317,Sellout,DANCE MUSIC,banvox,27,174,sellout,,,
1318,Punching Down (IIDX Mix),SWITCH UP,Masayoshi Iimori,27,128-150,punchdwn,,,
1319,Lost Souls,DARKSTEP,"BEMANI Sound Team ""SYUNN""",27,185,lostsoul,,,
1320,Double Dribble,FUNKY GABBER,lapix,27,210,ddribble,,,
1321,Level 2,BIGBEAT / DUBSTEP,Yamato,27,150,level2,,,
1322,The Sky of Sadness,WORLD/CONTEMPORARY,猫叉Master,27,138,tsadness,,,
1323,BEAT PRISONER,PRIME BIG BEAT,AJURIKA,27,155,btprison,,,
1324,take me higher,FUTURE JERSEY,KOTONOHOUSE,27,140,takemekh,,,
1325,眠りの国のステラ,空想ファンタジーシリーズ,"BEMANI Sound Team ""DJ TOTTO""",27,193,_stellad,,,
1326,Vinculum stellarum,ANTHEM TRANCE,iconoclasm,27,160,vinculum,,,
1327,ラブキラ☆スプラッシュ,HYPER POP,"BEMANI Sound Team ""Sota F."" feat.いちか",27,152,_lvkiras,,,
1328,Everlasting Message,EPIC ORCHESTRA,ぺのれり,27,230,evermesg,,,
1329,灼熱Beach Side Bunny (Masayoshi Iimori Remix),NRG,Remixed by Masayoshi Iimori,27,150,_shaku_r,,,
1330,S!ck (Nhato Remix),HARDCORE,Remixed by Nhato,27,174,sick_r,,,
1331,ピアノ協奏曲第1番”蠍火” (BlackY Remix),PDM,Remixed by BlackY,27,160,_psaso_r,,,
1332,rough percussionythm,HARD D&B,"BEMANI Sound Team ""setup VS 謎の勢力""",27,175,roughper,,,
1333,Friction[!]Function,PROGRES BEAT,Feryquitous,27,150,friction,,,
1334,If,FUTURE BASS,Pa's Lam System,27,170,ifpaslam,,,
1335,Artist,MYSTICAL HARD DANCE,CANVAS feat. Quimar,27,165,artist,,,
1336,Sparkle Smilin',TWINKLE POP,"BEMANI Sound Team ""Qrispy Joybox"" feat.いちか",27,180,s_smilin,,,
1337,Rising in the Sun(original mix),UK HARDCORE,kors k feat.Rie,15,172,risins27,,,
1338,Into The Madness,SPOOKY,Yuta Imai,27,155,into_mad,,,
1339,魅惑のYUMMYスイーツ,TWINKLE POP,"BEMANI Sound Team ""TATSUYA""",27,208,_enyummy,,,
1340,Forgetting Machine,DRUM'N'BASS,TAKU INOUE,27,174,forgetmc,,,
1341,ORCA,CETACEA HDM,かめりあ,27,155,orca,,,
1342,sometime,SOUND TRACK,Aya,5,150,sometm27,,,
1343,バッドエンド・シンドローム,PIANO CHRONICLE,アリスシャッハと魔法の楽団,27,126,_badends,,,
1344,シャムシールの舞,バトルダンス,Zektbach,27,100-155,_shamshr,,,
1345,Megalara Garuda,DRUMSTEP,SYUNN,27,180,megalara,,,
1346,Ypsilon,HARD STACC,"BEMANI Sound Team ""setup""",27,160,ypsilon,,,
1347,狂水一華,STYLISH CROSSOVER,"BEMANI Sound Team ""HuΣeR Vs. SYUNN"" feat.いちか",27,160,_kichika,,,
1348,Advent Infamous,NEO DIGITAL FUTURE,Blacklolita,27,150,adventin,,,
1349,GHOST,FREEFORM HARDCORE,Hommarju,27,150-180,ghosthmj,,,
1350,Smashing Wedge,HARDCORE,nora2r,27,215,smawedge,,,
1351,EROICA,VERSE,"BEMANI Sound Team ""HERO""",27,200,eroica,,,
1352,Jetcoaster Windy,GIRLY POP,"BEMANI Sound Team ""dj TAKA"" feat.のの",27,268,jetwindy,,,
1353,Dans la nuit de l'eternite,POLONAISE,"BEMANI Sound Team ""レ・度胸兄弟""",27,244,dans_la,,,
1354,Ah Hah Yeah,UPTEMPO RAW,Masayoshi Iimori,28,115-230,ahahyeah,,,
1355,AMRITA -不滅ノ花-,ORIENTAL TRANCE,SOUND HOLIC feat. Nana Takahashi,28,152,amrita,,,
1356,BEMANI PRO LEAGUE Theme,BPL EDM,"BEMANI Sound Team ""Sota F.""",28,134,bpltheme,,,
1357,BIGソムタム,DRUM STEP,AJURIKA,28,187,big_smtm,,,
1358,Breakin' Rules,CYBER PUNK,"BEMANI Sound Team ""Sota Fujimori""",28,170,brkrules,,,
1359,Chewingood!!!,CHIP RAVE,TORIENA,28,190,chewingd,,,
1360,Don't Stop The Music feat. Kanae Asaba,ELECTRO FUNK,Nhato,28,132,dstmsc_k,,,
1361,Empire of Fury,JUNGLE TERROR,kors k,28,204,emprfury,,,
1362,Euphoric Lagoon,J-DANCE FUSION,"BEMANI Sound Team ""TAG""",28,149,eulagoon,,,
1363,Farewell to Marrakech,MOROCCAN CROSSOVER,Dirty Androids,28,144,fw_marra,,,
1364,GIGA RAID,NEO RUSSIAN FUTURE,Blacklolita,28,150,gigaraid,,,
1365,Here We Are,J-CORE,The 4th feat.ここなつ,28,175,herweare,,,
1366,HIGH VOLTAGE,HARDSTYLE,Yuta Imai,28,155,highvolt,,,
1367,IIDX RED Ending (Ryu☆Remix),CAPTIVATE,Remixed by Ryu☆,28,155,iiredryu,,,
1368,LAST DAY,PSYCHEDELIC TRANCE,AJURIKA,28,157,lastday,,,
1369,Lovely Howdy Cowboy!!,HAPPY COUNTRY CORE,まろん feat. キャサリン,28,180,lhcowboy,,,
1370,Mars beach,BALEARIC,さよひめぼう,28,140,mrsbeach,,,
1371,Midnight Drive,HIP HOP,らっぷびと Prod. by uno,28,90-110,middrive,,,
1372,Ocean Blue feat. Luschel,HiTECH FUSION,lapix,28,145,ocanblue,,,
1373,of the first magnitude,TRANCE,"BEMANI Sound Team ""Trance Liquid""",28,157,of_magni,,,
1374,Overslept,DRUM'N'BASS,PARKGOLF,28,170,ovrslept,,,
1375,Para siempre,MEXICAN DRUMSTEP,削除 feat. 削除,28,180,psiempre,,,
1376,Party Starter,K-POP,ARM (IOSYS) × cotowari ft. anporin,28,154,ptystart,,,
1377,POLKAMAИIA,ポルカ2020,かめりあ feat. ななひら,28,160,plkmania,,,
1378,Romanticが止まらない,IIDX EDITION,"Remixed by BEMANI Sound Team ""L.E.D."" & IOSYS",28,162,romatoma,,,
1379,rommmo,BREAKCORE,callasoiled,28,208,rommmo,,,
1380,Rowdy,DUBSTEP,Dazsta,28,100,rowdy,,,
1381,Rub-a Dub-a,LOVERS CANDY RAVE,kors k,28,176,rubaduba,,,
1382,S-Bahn,DARK TECHNO,"BEMANI Sound Team ""DARK TRAIN""",28,142,s_bahn,,,
1383,So Punky,80s EUROBEAT,Y&Co. feat. 大山愛未,28,140,sopunky,,,
1384,Swarm Of Scarabs,HOLIC,C-Show,28,110,swarmofs,,,
1385,TOMORROW,IIDX EDITION,Remixed by まろん feat. ricono,28,134,tmrwknsb,,,
1386,Vitrum,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",28,146,vitrum,,,
1387,WAKE UP NOW,TROPICAL ELECTRO HOUSE,Maozon feat. Chica,28,150,wakeupnw,,,
1388,When I Met U,HYBRID BASSLINE,LADY'S ONLY,28,145,whenimet,,,
1389,∀,RENAISSANCE,"BEMANI Sound Team ""HuΣeR"" respect for D.J.Amuro",28,180,_turn_a,,,
1390,新宝島,IIDX EDITION,"Remixed by BEMANI Sound Team ""TAG feat. PON""",28,165,_stakara,,,
1391,水無月の雫 ft. 小林まな,-和- EURO TRANCE,Xceon,28,167,_minatki,,,
1392,水鏡の異界,JAPANESE TECH BREAKS,"BEMANI Sound Team ""Coyaan""",28,168,_suikyo,,,
1393,涙のテ・エストラーニョ・ムーチョ,Hi-歌謡タンゴ,LA BAILARINA☆Prim,28,187,_namidam,,,
1394,犬に雨傘,FRENCH POP,OSTER project feat. そらこ,28,240,_dogumbr,,,
1395,紅蓮華,IIDX EDITION,"Covered by BEMANI Sound Team ""HuΣeR"" feat. Mayumi Morinaga",28,135,_gurenge,,,
1396,霧幻メモリア,LAST FRONTIER,"BEMANI Sound Team ""劇団レコード"" feat.Risa Yuzuki",28,150,_mugen_m,,,
1397,魔法のかくれんぼ,FANTASY TOYPOP,Snail's House,28,178-208,_mkakure,,,
1398,Fire Beat,EXPERIMENTAL EUROBEAT,kors k,28,157-300,firebeat,,,
1399,X-ray binary,TRANCE,"BEMANI Sound Team ""Trance Liquid""",28,150,x_binary,,,
1400,THE PEERLESS UNDER HEAVEN,HARD MIXTURE,"Yuta Imai Vs. BEMANI Sound Team ""L.E.D.-G""",28,170,tpeerles,,,
1401,CONNECT-,EPIC TRANCE,"BEMANI Sound Team ""Sota Fujimori""",28,150,connect_,,,
1402,"Hands Up feat. kradness BEMANI Sound Team ""Sota Fujimori"" Remix",THE 4TH,"BEMANI Sound Team ""Sota Fujimori""",28,172,handsupr,,,
1403,The Wind of China Express(The 4th Mashup),THE 4TH,The 4th,28,170,twindchn,,,
1404,3!dolon Forc3,THE 4TH,青龍×Eagle,28,96-191,3idolonf,,,
1405,世界の果てに約束の凱歌を -ReUnion-,BRAVE ANTHEM,OSTER project feat. かなたん,28,200,_sekaiop,,,
1406,Crazy Jackpot,UK HARDCORE,Hommarju,28,170,crazy_jp,,,
1407,Explorer feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,28,131,explorer,,,
1408,Viridian,NU-NRG,REMO-CON,28,161,viridian,,,
1409,乱膳の舞姫,BALKANIC ROCK,"BEMANI Sound Team ""Akhuta Works"" feat. mami",28,171,_feastof,,,
1410,閠槞彁の願い,DARKSTEP,DJ TECHNORCH & RoughSketch,28,180,_grk,,,
1411,ここからよろしく大作戦143,ROCK,"BEMANI Sound Team ""あさき隊""",28,184,_ope_143,,,
1412,Don't let it go,J-POP REMIX,ウッチーズ,12,160,dntlet28,,,
1413,高高度降下低高度開傘,SYMPHONIC TECHNO,Dr.Honda,15,150,_kokodo,,,
1414,ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS),BIG BEAT,かめりあ,28,150,asian_vr,,,
1415,Burning Flame,HYPER TECHNO,AJURIKA feat.SAK.,28,165,brnflame,,,
1416,Rubrum Piano,ACID LATIN JAZZ,Xceon,28,160,rubpiano,,,
1417,SOLID STATE SQUAD -RISEN RELIC REMIX-,LIFE STREAM,Remixed by xi,28,186,sss_rrr,,,
1418,That Feeling,SPEED HOUSE,Crayvxn,28,150,thatfeel,,,
1419,MEGAERA,BULGARIAN CORE,fallen shepherd × cotowari ft. nayuta,28,206,megaera,,,
1420,ABSOLUTE (kors k Remix),IIDX ANTHEM REVIVAL,Remixed by kors k,28,160,abso_k,,,
1421,smooooch・∀・ (Snail's House Remix),CANDY RAVE BASS,Remixed by Snail's House,28,177,smoooosh,,,
1422,thunder HOUSE NATION Remix,HOUSE,Remix by Sunset In Ibiza (SII),16,128,thund28r,,,
1423,Dawn Saga,CELTIC TRANCE STEP,Nhato,28,185,dawnsaga,,,
1424,-65℃,WHITE OUT,"BEMANI Sound Team ""D.J.Amuro""",28,186,_65c,,,
1425,Neo Heritage,HDM,kors k vs MAD CHILD,28,150,neoherit,,,
1426,Ritual of Anubis,ARABIC HARD RITUAL,KO3 & Relect,28,190,ritual_a,,,
1427,Scandal,PROGRESSIVE SWING,Osamu Kubota,28,160-228,scandal,,,
1428,Sugarplum,MOE CORE,KOTONOHOUSE,28,170,sugarplm,,,
1429,バッド・スイーツ、バッド・ドリーム,.+:☆ BAD FUTURE ☆:+.,かめりあ feat. ななひら,28,220,_badswts,,,
1430,儚き恋の華,BLOOM ROCK,"BEMANI Sound Team ""TAG"" feat. 猫体質",28,162,_hakakoi,,,
1431,Playball,TECH HOUSE,sanodg,28,140,playball,,,
1432,innocent revolver,BIGBAND JAZZ,OSTER project,28,310,inorevol,,,
1433,apo:llioth,HARDCORE,Juggernaut.,28,200,apolioth,,,
1434,BLACK or WHITE?,SYMPHONIC SPEED SCHRANZ ,BlackYooh vs. siromaru,28,185,blkwhite,,,
1435,ディスコルディア,CROSSOVER,"ぺのれり vs. BEMANI Sound Team ""HuΣeR""",28,180-280,_dscrdia,,,
1436,Tiempo Loco,Hi-TECH / PSY CORE,kors k feat.Hboy,28,180,tiempolc,,,
1437,Tell me what you wish feat.らっぷびと,ROCK,Pizuya's Cell,28,203,tellwhat,,,
1438,As You Want,CYBER LIQUID FUNK,Maozon,28,177,asyuwant,,,
1439,Brahma,TOKYO STYLE SPEEDCORE,m1dy,28,400,brahma,,,
1440,Parvati,ORBITALIC WORLD MUSIC,"BEMANI Sound Team ""U1 overground""",28,205,parvati,,,
1441,Rosa azuL,HARD LATIN,lapix,28,155,rosaazul,,,
1442,伐折羅-vajra-,CUDOS CORE,DJ TOTTO VS 兎々,28,173,_vajra,,,
1443,DENIM,TECHNO,SLAKE,28,150,denim,,,
1444,二人ノ廃城幽踊宴,SPUKWALZER,上ノ瀬つかさ,28,280-316,_a_rvnant,,,
1445,2hot2eat,HINDU SALSA,Osamu Kubota,14,140-155,2hot2eat,,,
1446,Jungle Eater,DRUMSTEP / RAGGATEK,Hommarju,28,184,jungleat,,,
1447,Winner's Proof ft. KANASA from bless4,THEME SONG,"BEMANI Sound Team ""HuΣeR"" & kors k",28,100,winproof,,,
1448,無意識のフィロソフィア,HARD TRANCE,"BEMANI Sound Team ""TAG""",28,160,_unphilo,,,
1449,OTOKOZAKA,OLD FASHIONED,"BEMANI Sound Team ""Trance Liquid""",28,160,otokozak,,,
1450,Ignis†Irae,X,"BEMANI Sound Team ""神""",28,188-191,ignisira,,,
1451,Sinus Iridum,KAMIKURA,神楽改,28,128-256,sinusiri,,,
1452,MA・TSU・RI,JAPANESQUE,"かなたん，アマギセーラ，ぁゅ by BEMANI Sound Team ""藤森崇多""",28,160,matsuri,,,
1453,Rejection Girl,STYLISH FUTURE,"BEMANI Sound Team ""HuΣeR""",28,174,rejegirl,,,
1454,MOVE! (We Keep It Movin'),ORBITALIC ELECTRIC MUSIC,"Jonny Dynamite!，Lisa - paint with stars -，Rio Hiiragi by BEMANI Sound Team ""U1-ASAMi""",28,142,movewekp,,,
1455,LIKE A VAMPIRE,HEAVY METAL,"koyomi，星野奏子 by BEMANI Sound Team ""TAKA""",28,276,likevamp,,,
1456,スーパー戦湯ババンバーン,オンセンヒーロー,"すわひでお，秋成，かぼちゃ，藍月なくる，NU-KO by BEMANI Sound Team ""八戸亀生羅""",28,187,_spbaban,,,
1457,Globe Glitter,RAVE STEP,"Sana，ATSUMI UEDA by BEMANI Sound Team ""PON""",28,190,globeglt,,,
1458,Marie Antoinette,宮廷円舞曲,Marguerite du Pre,16,205-248,marieant,,,
1459,DUAL STRIKER,IIDX SOUNDS,"Mayumi Morinaga，Fernweh by BEMANI Sound Team ""L.E.D. & HuΣeR""",28,185,dualstr,,,
1460,COSMIC RAY,BIGCORE,"BEMANI Sound Team ""Captain Sonic""",28,195,cosmcray,,,
1461,Danza Aestas,CONTEMPORARY SALSA,Feryquitous,28,150,danzaest,,,
1462,Frisk And Squeak,MAKINA,nora2r,28,185,frisksqk,,,
1463,Level 3,DRUMSTEP / DnB,Yamato,28,175,level3,,,
1464,Zenith,PLUS ONE,Snail's House,28,164,zenith,,,
1465,LOCUS OF THE TRAVEL,HAPPY BISTRO CORE,"CANVAS feat. Quimar & BEMANI Sound Team ""L.E.D.-G""",28,182,locustrv,,,
1466,808monkey,JUNGLE TERROR,AJURIKA,29,168,808monky,,,
1467,Angel's Ladder,PIANO TECH,xi,29,155,angeladd,,,
1468,Ariah,UNSUNG REQUIEM,satella feat.藍月なくる,29,198,ariah,,,
1469,Blue Bird feat. Kanae Asaba,LATIN FUSION POP,Nhato,29,134,bluebird,,,
1470,DISPARATE,CYBERPUNK,"BEMANI Sound Team ""Captain Sonic""",29,200,disparat,,,
1471,Don't believe the hype,MIXTURE,DJ Mass MAD Izm* feat.H14(LEONAIR),29,210,donthype,,,
1472,DREAM OF SPACE UFO ABDUCTION,ABDUCTION BEAT,"BEMANI Sound Team ""謎の宇宙人スペースX""",29,140,dreamufo,,,
1473,Fantastic Merry-Go-Round,DIGITAL POP,SOUND HOLIC feat. Nana Takahashi,29,168,fantamgr,,,
1474,Fegrix,EURO BEAT,Xceon vs DJ Command (Eurobeat Union),29,175,fegrix,,,
1475,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,185,fnlblaze,,,
1476,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,250,gigagahl,,,
1477,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,90,heartach,,,
1478,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,160,ilayza,,,
1479,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,140,lparotia,,,
1480,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,190,livedriv,,,
1481,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,150,n_o_,,,
1482,No Day But Today!,J-POP,NU-KO & yunocy,29,150,nodaybut,,,
1483,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,172,nstprock,,,
1484,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,44-174,onyx,,,
1485,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,160,power_,,,
1486,PIRATES BLADE,STORMY SEA,"BEMANI Sound Team ""劇団レコード""",29,160,piratesb,,,
1487,Prohibited Props,VARIABLE FUTURE BASS,"BEMANI Sound Team ""ZAQUVA""",29,164,proprops,,,
1488,Purple Perplex,MELODIC RIDDIM,Eagle,29,150,pperplex,,,
1489,Skreaming for Salvation,DIGITAL HARDCORE,RoughSkreamZ,29,200,skrmsalv,,,
1490,SOLID WYVERN,HARDPSY,"BEMANI Sound Team ""L.E.D.""",29,165,slwyvern,,,
1491,Tail Lights,TRANCE,"BEMANI Sound Team ""dj TAKA"" feat.nana hatori",29,156,tailight,,,
1492,Triple Cross,MUSIC GAME TRADITIONAL,"BEMANI Sound Team ""dj TAKA & DJ YOSHITAKA & SYUNN""",29,196,tricross,,,
1493,Ventriloquist,JAZZY STEP,Avans,29,170,ventrilq,,,
1494,Victory Of Ravers,HARDCORE RAVE,DJ Shimamura,29,178,vcravers,,,
1495,Votania Beat,BEAT MUSIC,まろん vs. ビートまりお,29,185,votaniab,,,
1496,Wonderful Escape,NU DRUM & BASS,DE DE MOUSE,29,165,wdescape,,,
1497,Xyndrome,FRENCHCORE,nora2r,29,195,xyndrome,,,
1498,ウツシミウツシ,ALTERNATIVE DANCE CORE,"BEMANI Sound Team ""PHQUASE"" feat.ぁゅ",29,175,_utusimi,,,
1499,オドループ,J-POP,フレデリック,29,172,_oddloop,,,
1500,オールトの雲,GALAXY QUEST,OSTER project,29,215,_oortcld,,,
1501,シル・ヴ・プレジデント,J-POP,P丸様。,29,176,_silvous,,,
1502,デモーニッシュ,J-POP,ツユ,29,140-200,_damonis,,,
1503,ハイテックトキオ,ハイテックトキオ,"lapix ∞ BEMANI Sound Team ""Sota Fujimori""",29,165,_hitokio,,,
1504,口カラ凸ゲキ,HUMAN BEATBOX ELECTRO,SARUKANI × Blacklolita,29,150,_kuchikr,,,
1505,愛しくてラヴィンユー ft. マナ,EURO BEAT,Xceon,29,152,_itoshik,,,
1506,月とミルク,CHIPBREAK POP,TORIENA,29,190,_tktmilk,,,
1507,踊,J-POP,Ado,29,128,_odo,,,
1508,《GRANDMASTER》,TRIUMPH,Blacklolita,29,160,_gmaster,,,
1509,Game Changers,HARD MIXTURE,Yuta Imai,29,105-210,gamechng,,,
1510,Hat Surprise,UK HARDCORE,Hommarju,29,180,hatsurpr,,,
1511,TOMAHAWK,SUPER HARDCORE NOVA,かめりあ,29,215,tomahawk,,,
1512,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,195,oneforal,,,
1513,Brave Spirits,MELODIC RIDDIM,MK,29,152,bravespr,,,
1514,EMOTiON TRiPPER,ELECTRIC POP,sky_delta,29,170,emotripr,,,
1515,Ergosphere,亜空間ジャズ,TOMOSUKE,29,170,ergosphr,,,
1516,SPARK IN THE NIGHT,EUPHORIC HARDSTYLE,"BEMANI Sound Team ""L.E.D.-G""",29,160,sparknit,,,
1517,ナイトフィクション,ALTERNATIVE,中山真斗 feat. CHAN,29,163,_nightfc,,,
1518,Harmonia,NU PRELUDE,ATSUMI UEDA,29,177,harmonia,,,
1519,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,124-190,korskhow,,,
1520,禊,HARD PSY TRANCE,Nhato,29,160,_misogi,,,
1521,ALTERNATOR,IRREGULAR OMNIBUS HARDCORE,"BEMANI Sound Team ""dj Hellix""",29,185,altnator,,,
1522,怪物,IIDX EDITION,Remixed by Nhato feat. ricono,29,170,_kaibutu,,,
1523,ミュージック・アワー,IIDX EDITION,"Remixed by BEMANI Sound Team ""PON""",29,165,_mschour,,,
1524,ぐだふわエブリデー,IIDX EDITION,Remixed by Xceon feat. Marcia(幽閉サテライト),29,220,_gudafwa,,,
1525,Aftermath,ROCK,"BEMANI Sound Team ""猫叉Master & あさき & Yvya""",29,200,aftrmath,,,
1526,SCORE,TECH HOUSE,DJ Remo-con,10,140,score29,,,
1527,めでてえ,ハッピースピードコア,TORIENA,29,240,_medetee,,,
1528,Stepper,DANCE MUSIC,PSYQUI,29,128,stepper,,,
1529,青の洞窟,AQUARIUM QUATERSTEP,Ujico*,29,175,_bgrotto,,,
1530,Banger Banger Banger Banger,EARLY RAVE,nora2r,29,190,bangerx4,,,
1531,Silver Bullet,PIANO CONCERTINO + JAZZ FUSION,xi,29,152-172,slbullet,,,
1532,Binary Black Hole,BLACK OUT,"BEMANI Sound Team ""D.J.Amuro""",29,190,binarybh,,,
1533,Souhait bleu,ALCHEMY POP,しーけー,29,225,souhaitb,,,
1534,逆月,JAPANESQUE,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh",29,280,_sakazki,,,
1535,2 Beasts Unchained,HARDCORE,kors k vs Yooh,29,175,2beasts,,,
